item,name,authorization_notice_id,authorized_announcement_date,filing_id,filing_date,patentee,designer,address,Int.Cl.
774,在无线通信系统中通过终端执行的D2D操作的方法和使用该方法的终端,CN105706511B,2019.07.12,2.0148E+12,2014.10.31,LG电子株式会社,郑圣勋;??李英大,韩国首尔,H04W72/04(2009.01)I;??H04W76/14(2018.01)I
775,一种含氨废水的生物处理方法,CN105712487B,2019.07.12,2.01411E+12,2014.12.05,中国石油化工股份有限公司;,高会杰;,100728北京市朝阳区朝阳门北大街22号,C02F3/34(2006.01)I;??C02F101/16(2006.01)N
776,一种用于直流换流阀冷却系统外冷水除垢装置及其方法,CN105712500B,2019.07.12,2.01411E+12,2014.12.04,国家电网公司;,汤广福;,100031北京市西城区西长安街86号,C02F5/00(2006.01)I;
777,一株富含油脂的纤维藻及其培养应用,CN105713836B,2019.07.12,2.01411E+12,2014.12.05,中国石油化工股份有限公司;,师文静;,100728北京市朝阳区朝阳门北大街22号,C12N1/12(2006.01)I;
778,一种防异物开锁的冰箱锁头,CN105715122B,2019.07.12,201610231808X,2016.04.12,何厚荣,何厚荣,528305广东省佛山市顺德区容桂容港路容山工业区六区12号,E05B65/00(2006.01)I;
779,一种用电容表测量电容的串联等效电感的方法,CN105717369B,2019.07.12,2.0161E+12,2016.02.16,常州同惠电子股份有限公司,赵浩华;,213000江苏省常州市新北区天山路3号,G01R27/26(2006.01)I
780,芯片测试方法及系统,CN105717439B,2019.07.12,201610100952X,2016.02.24,上海东软载波微电子有限公司,周彦杰;??郑玲玲;??周迁,200235上海市徐汇区龙漕路299号天华信息科技园2A楼5层,G01R31/28(2006.01)I
781,用于保护光纤接续头的系统和方法,CN105717576B,2019.07.12,2.01411E+12,2014.12.04,泰科电子（上海）有限公司,王黎明;??张晓东,200131上海市外高桥保税区荷丹路142号第一层,G02B6/255(2006.01)I
782,一种显示装置及封装方法,CN105717687B,2019.07.12,2.0161E+12,2016.04.21,上海天马有机发光显示技术有限公司;,李玉军,200120上海市浦东新区龙东大道6111号1幢509室,G02F1/1333(2006.01)I;??H01L51/52(2006.01)I
783,虚拟环境的中断处理方法与系统,CN105718309B,2019.07.12,2.01411E+12,2014.12.04,财团法人工业技术研究院,涂政君;??阙志克;??李肇棠,中国台湾新竹县,G06F9/48(2006.01)I;??G06F9/455(2006.01)I
784,一种芯片三维热分析方法,CN105718638B,2019.07.12,2.0161E+12,2016.01.15,武汉理工大学,徐宁;??秦超,430070湖北省武汉市洪山区珞狮路122号,G06F17/50(2006.01)I
785,基于变长增量型极限学习机的SAR图像分类方法,CN105718963B,2019.07.12,2.0161E+12,2016.03.09,东南大学,蒋忠进;??崔铁军;??王诗琦,210096江苏省南京市四牌楼2号,G06K9/62(2006.01)I
786,一种多窗口视频解码器的自适应选择方法,CN105721921B,2019.07.12,2.0161E+12,2016.01.29,四川长虹电器股份有限公司,杨恩泽;??周建波;??梁应龙,621000四川省绵阳市高新区绵兴东路35号,H04N21/431(2011.01)I;
787,季铵化氮化合物在燃料中的用途、相关浓缩物和组合物,CN105722961B,2019.07.12,2.0148E+12,2014.09.19,巴斯夫欧洲公司,M·汉斯;,德国路德维希港,C10M133/06(2006.01)I;
788,用于优化网络中的多播路由的方法和装置,CN105723654B,2019.07.12,2.0148E+12,2014.11.04,思科技术公司,迪帕克·达雅玛;,美国加利福尼亚州,H04L12/18(2006.01)I;
789,用于在网络控制协议中动态地绑定头字段标识符的方法,CN105723674B,2019.07.12,2.0148E+12,2014.05.07,华为技术有限公司,托马斯·本杰明·马可-克莱恩,518129广东省深圳市龙岗区坂田华为总部办公楼,H04L29/06(2006.01)I
790,蒸笼、电饭煲以及制作米饭和米汤的方法,CN105725825B,2019.07.12,2.01411E+12,2014.12.08,珠海格力电器股份有限公司,郑翠翠;,519070广东省珠海市前山金鸡西路六号,A47J36/20(2006.01)I;??A47J27/00(2006.01)I
791,一种盐酸左氧氟沙星片,CN105726503B,2019.07.12,2.0161E+12,2016.03.28,南京正科医药股份有限公司,徐卓业;??祁艳,210038江苏省南京市经济技术开发区惠美路3号,A61K9/20(2006.01)I;
792,一种复合反渗透膜及其制备方法,CN105727772B,2019.07.12,2.0161E+12,2016.02.22,博通分离膜技术（北京）有限公司,张强;,100082北京市海淀区西直门北大街60号首钢国际大厦12A18室,B01D71/82(2006.01)I;
793,一种浮动支撑摩擦片的喷丸工艺选择方法,CN105729314B,2019.07.12,2.0161E+12,2016.04.11,中国北方车辆研究所,胡铮;,100072北京市丰台区槐树岭4号院,B24C1/10(2006.01)I
794,硬掩模,CN105732884B,2019.07.12,2.0161E+12,2013.09.23,罗门哈斯电子材料有限公司,D·王;,美国马萨诸塞州,C08F220/18(2006.01)I;
795,空调设备的地址分配方法及装置,CN105737329B,2019.07.12,2.0161E+12,2016.02.01,深圳创维空调科技有限公司,李辉,518000广东省深圳市龙岗区龙岗街道宝龙社区宝龙工业城高科大道12号意法半导体有限公司E栋201之一,F24F11/56(2018.01)I;??F24F11/64(2018.01)I
796,一种多个称重设备联合称重装置,CN105737960B,2019.07.12,201610083117X,2016.02.05,广州莫昆信息科技有限公司,关成雷;??孙泽飞;??兰士伟,510000广东省广州市天河区天河路518号南方数码2206室,G01G19/44(2006.01)I;??G01G23/00(2006.01)I
797,一种气压式岩体钻孔定深取水装置,CN105738153B,2019.07.12,2.0161E+12,2016.02.29,河海大学,窦智;,210098江苏省南京市鼓楼区西康路1号,G01N1/10(2006.01)I
798,一种力学生物学耦合测试系统及方法,CN105738254B,2019.07.12,2.0161E+12,2016.02.03,苏州大学,杨磊;,215123江苏省苏州市工业园区仁爱路199号,G01N13/00(2006.01)I
799,一种访问控制方法及装置,CN105740028B,2019.07.12,2.0161E+12,2016.03.03,珠海豹趣科技有限公司,李文靖,519000广东省珠海市横琴新区宝华路6号105室-53811(集中办公区),G06F9/445(2018.01)I
800,显示装置及其驱动方法,CN105741730B,2019.07.12,2.01511E+12,2015.11.13,乐金显示有限公司,金丁宰;??韩在元,韩国首尔,G09G3/20(2006.01)I
801,充电器是否标配的检测方法及自适应充电方法,CN105743163B,2019.07.12,2.0161E+12,2016.02.26,上海与德通讯技术有限公司,周燚俊,201506上海市金山区通业路218号3幢2层,H02J7/00(2006.01)I
802,提供用于串流传输视频数据的序列数据集,CN105744295B,2019.07.12,2.0161E+12,2011.07.20,高通股份有限公司,陈盈;??马尔塔·卡切维奇,美国加利福尼亚州,H04N21/235(2011.01)I;
803,线圈和扬声器,CN105744445B,2019.07.12,2.01411E+12,2014.12.08,奥音科技（北京）有限公司,史静;??吴桂敏;??王冰,100176北京市经济技术开发区同济南路20号,H04R9/02(2006.01)I;??H04R9/06(2006.01)I
804,一种列车的无线通信系统及方法,CN105744477B,2019.07.12,2.0161E+12,2016.03.07,深圳百米宏创网络信息有限公司,刘翔;??曹军民;??郑桂霞,518000广东省深圳市福田区莲花街道北环大道南青海大厦九层902,H04W4/02(2018.01)I;
805,电气装置的短路设备以及用于消灭装置中的电弧的系统,CN105745724B,2019.07.12,2.0148E+12,2014.12.09,施耐德电器工业公司,M.里瓦尔;??D.吉劳德;??D.罗塔,法国吕埃-马迈松,H01C7/06(2006.01)I;
806,密封盖套和盖以及由此保护的互连接头,CN105745794B,2019.07.12,201480062221X,2014.11.13,康普科技有限责任公司,R.A.瓦卡罗,美国北卡罗来纳州,H01R13/52(2006.01)I;??F16J15/06(2006.01)I
807,一种具有优异生物活性的制备人工关节用材料,CN105749344B,2019.07.12,2.0161E+12,2014.11.10,朱海燕,不公告发明人,213000江苏省常州市新北区晋陵北路河海大学,A61L27/24(2006.01)I;
808,有机水溶性滴灌小麦专用肥及其制备方法,CN105753517B,2019.07.12,2.0161E+12,2016.01.28,石河子大学,李俊华;,832003新疆维吾尔自治区石河子市北四路221号,C05F3/00(2006.01)I;??C05F17/00(2006.01)I
809,一种防泄漏、阻燃型复合相变材料及其制备方法,CN105754558B,2019.07.12,2.0161E+12,2016.04.08,东南大学,李敏;??陈起文,210096江苏省南京市四牌楼2号,C09K5/06(2006.01)I;??C09K21/08(2006.01)I
810,一株无毒蜡样芽孢杆菌株pBC-1及其应用,CN105754886B,2019.07.12,201410774566X,2014.12.16,朱奎,朱奎,211111江苏省南京市江宁区将军大道40号105室,C12N1/20(2006.01)I;
811,牙髓干细胞、制备方法及其相关骨组织工程材料,CN105754934B,2019.07.12,2.0161E+12,2016.03.08,大连大学,张静莹,116622辽宁省大连市金州新区学府大街10号,C12N5/074(2010.01)I;
812,一种碱性β-甘露聚糖酶及其编码基因和它们的应用,CN105754970B,2019.07.12,2.01411E+12,2014.12.19,中国科学院微生物研究所,马延和;??周成;??薛燕芬,100101北京市朝阳区北辰西路1号院3号,C12N9/42(2006.01)I;
813,一种碱性果胶酶及其编码基因和它们的应用,CN105754981B,2019.07.12,201410784298X,2014.12.16,中国科学院微生物研究所,马延和;??周成;??薛燕芬,100101北京市朝阳区北辰西路1号院3号,C12N9/88(2006.01)I;
814,一种SmCo合金薄膜及其制备方法,CN105755439B,2019.07.12,2.0161E+12,2016.04.13,北京工商大学,李宝河;,100048北京市海淀区阜成路33号,C23C14/35(2006.01)I;
815,一种絮凝容器及洗衣机,CN105755752B,2019.07.12,2.01411E+12,2014.12.19,青岛海尔智能技术研发有限公司,李冬;,266101山东省青岛市崂山区海尔路1号,D06F39/02(2006.01)I;??D06F39/08(2006.01)I
816,多光源聚光设备和具有其的测序仪光学系统,CN105759429B,2019.07.12,2.01411E+12,2014.12.16,深圳华大智造科技有限公司,温欣;,518083广东省深圳市盐田区北山工业区综合楼及11栋2楼,G02B27/10(2006.01)I
817,多功能调光玻璃及其制作方法,CN105759469B,2019.07.12,201410797591X,2014.12.18,苏州汉朗光电有限公司,张斌;??孙刚,215126江苏省苏州市工业园区兴浦路333号现代工业坊5栋2A,G02F1/13(2006.01)I;
818,一种VR设备USB主从切换方法以及系统,CN105760328B,2019.07.12,2.0161E+12,2016.02.03,深圳多哚新技术有限责任公司,李刚;??张丰学,518057广东省深圳市南山区高新技术产业园南区高新南4-25号W2-B-4楼A02,G06F13/40(2006.01)I;??H02J7/00(2006.01)I
819,一种城市人口分布密度实时动态测量方法,CN105760454B,2019.07.12,2.0161E+12,2016.02.04,东南大学,杨俊宴;??史宜,210096江苏省南京市玄武区四牌楼2号东南大学,G06F16/29(2019.01)I
820,一种电力线零序保护方法,CN105762776B,2019.07.12,2.0161E+12,2016.04.12,中国电力科学研究院;??国家电网公司,孙集伟;,100192北京市海淀区清河小营东路15号,H02H7/26(2006.01)I;??G01R31/08(2006.01)I
821,作为TAM族激酶抑制剂的氨基吡啶衍生物,CN105764514B,2019.07.12,2.0148E+12,2014.11.26,圣诺康生命科学公司,张载辉,加拿大不列颠哥伦比亚,A61K31/506(2006.01)I;
822,用于检测且减小在长壁附近的甲烷危害的方法以及系统,CN105765407B,2019.07.12,2.0148E+12,2014.10.31,伊迈格创新技术学院,伊萨科夫·兹比格涅夫;,波兰卡托维兹市里奥博尔达路31号,G01V1/00(2006.01)I;
823,用于测量在长壁前方的应力集中的相对变化的方法和系统,CN105765409B,2019.07.12,2.0148E+12,2014.10.31,伊迈格创新技术学院,伊萨科夫·兹比格涅夫;,波兰卡托维兹市里奥博尔达路31号,G01V1/30(2006.01)I
824,终端、终端控制装置及方法,CN105765508B,2019.07.12,2.0148E+12,2014.09.03,华为技术有限公司,周锦;,518129广东省深圳市龙岗区坂田华为总部办公楼,G06F3/044(2006.01)I;??H04M1/02(2006.01)I
825,针对联网设备的数据管理,CN105765659B,2019.07.12,2.0148E+12,2014.10.29,微软技术许可有限责任公司,A·帕尼沙伊;,美国华盛顿州,G11B27/034(2006.01)I;??G11B27/11(2006.01)I
826,租用频谱系统中的频谱收回,CN105766012B,2019.07.12,2.0138E+12,2013.12.26,英特尔公司,穆罕默德·艾尔-拉法耶;,美国加利福尼亚州,H04W16/14(2006.01)I;??H04W16/02(2006.01)I
827,一种外海养殖抗风浪型铰接式网箱,CN105766749B,2019.07.12,2.0161E+12,2016.05.17,周俊麟;??周泳,不公告发明人,350001福建省福州市东街92号中福广场28层,A01K61/60(2017.01)I;??A01K61/65(2017.01)I
828,用于校正电势位置感测系统中的失真的系统和方法,CN105769180B,2019.07.12,2.0161E+12,2009.04.17,美敦力公司;??明尼苏达大学董事会,H·托比·马科维茨;,美国明尼苏达州,A61B5/042(2006.01)I;
829,防治肾缺血再灌注损伤的中药组合物及其制备方法,CN105770594B,2019.07.12,201610187035X,2016.03.29,黄国东,黄国东;,530011广西壮族自治区南宁市兴宁区中华路73号,A61K36/8994(2006.01)I;??A61P13/12(2006.01)I
830,一种水凝胶、其制备方法及其应用,CN105771004B,2019.07.12,2.0161E+12,2016.03.09,东南大学,张天柱;??周乃珍;??马晓娥,210096江苏省南京市玄武区四牌楼2号,A61L31/14(2006.01)I;
831,气体发生剂组合物,CN105777460B,2019.07.12,2.0161E+12,2012.03.22,株式会社大赛璐,小林正治,日本大阪府,C06D5/00(2006.01)I;
832,一种利用苹果树枝制备根皮苷的方法,CN105777822B,2019.07.12,2.0161E+12,2016.04.17,中国农业科学院郑州果树研究所,焦中高;,450000河南省郑州市管城回族区南曹乡安徐庄,C07H15/203(2006.01)I;??C07H1/08(2006.01)I
833,梣粉虱特异性SS-COI引物及快速PCR检测方法和试剂盒,CN105779626B,2019.07.12,2.0161E+12,2016.04.25,中国农业科学院植物保护研究所,张桂芬;,100093北京市海淀区圆明园西路2号,C12Q1/6888(2018.01)I;??C12N15/11(2006.01)I
834,一种位移计伺服率定系统,CN105783688B,2019.07.12,2.0161E+12,2016.02.26,清华大学,刘耀儒;,100084北京市海淀区清华园,G01B7/02(2006.01)I
835,一种多功能安检机,CN105784742B,2019.07.12,2.0161E+12,2016.03.31,无锡日联科技股份有限公司,刘骏;,214145江苏省无锡市无锡新区鸿山街道锡协路208-7号,G01N23/10(2018.01)I;
836,类目映射关系的建立方法与装置,CN105786810B,2019.07.12,2.01411E+12,2014.12.16,阿里巴巴集团控股有限公司,杨志雄;??张洪;??梁丽,英属开曼群岛大开曼岛资本大厦一座四层847号邮箱,G06F16/33(2019.01)I
837,一种风险识别的方法及装置,CN105786820B,2019.07.12,2.01411E+12,2014.12.19,阿里巴巴集团控股有限公司,李岱骏,英属开曼群岛大开曼,G06F16/903(2019.01)I;??G06Q10/06(2012.01)I
838,一种信息匹配处理方法和装置,CN105786838B,2019.07.12,2.01411E+12,2014.12.22,阿里巴巴集团控股有限公司,杨志雄;??苏煜;??张洪,英属开曼群岛大开曼岛资本大厦一座四层847号邮箱,G06F16/9535(2019.01)I
839,一种数字对象生成的方法及装置,CN105786943B,2019.07.12,2.01511E+12,2015.12.08,北京师范大学,李玉顺;,100875北京市海淀区新街口外大街19号,G06F16/35(2019.01)I
840,一种飞机用波纹翼型的优化设计方法,CN105787217B,2019.07.12,2.0161E+12,2016.04.14,上海易天无人飞行器科技有限公司;??同济大学,李军;??朱若愚;??卢博威,201204上海市浦东新区浦建路1432号319室,G06F17/50(2006.01)I
841,一种含风电电力系统中机组旋转备用成本的分析方法,CN105787238B,2019.07.12,2.01411E+12,2014.12.24,国家电网公司;??中国电力科学研究院,薛必克;,100031北京市西城区西长安街86号,G06Q50/06(2012.01)I
842,用于采用机器视觉检查物体的方法和设备,CN105787426B,2019.07.12,2.0161E+12,2016.01.07,通用汽车环球科技运作有限责任公司;,S.李;??Q-L.裴;??J.史,美国密歇根州,G06K9/00(2006.01)I
843,一种基于FXLMS的优化主动降噪方法,CN105788604B,2019.07.12,2.0161E+12,2016.04.07,会听声学科技（北京）有限公司,虞安波;??凌强,100084北京市海淀区清华园内的清华大学学研综合楼B座7层707室,G10L21/0208(2013.01)I;??G10L21/0216(2013.01)I
844,MEMS开关用高升压倍数电荷泵电路及其制造方法,CN105789110B,2019.07.12,2.0161E+12,2016.04.25,中国电子科技集团公司第五十五研究所,孙俊峰;,210016江苏省南京市中山东路524号,H01L21/762(2006.01)I;
845,封装结构及其制法,CN105789161B,2019.07.12,2.01411E+12,2014.12.22,恒劲科技股份有限公司,许诗滨;??曾昭崇,中国台湾新竹县,H01L23/485(2006.01)I;??H01L21/60(2006.01)I
846,薄膜晶体管、阵列基板、显示面板以及显示装置及其制造方法,CN105789326B,2019.07.12,2.0161E+12,2016.05.13,京东方科技集团股份有限公司;,吕振华;,100015北京市朝阳区酒仙桥路10号,H01L29/786(2006.01)I;
847,一种基于捆绑接口的隧道带宽预留的方法及装置,CN105791108B,2019.07.12,2.01411E+12,2014.12.25,中兴通讯股份有限公司,席媛媛;??刘小飞,518057广东省深圳市南山区高新技术产业园科技南路中兴通讯大厦法务部,H04L12/703(2013.01)I;
848,由编码装置和解码装置执行的间预测方法,CN105791856B,2019.07.12,2.0161E+12,2011.11.22,LG电子株式会社,林宰显;,韩国首尔,H04N19/52(2014.01)I;
849,电视机控制方法及电视机,CN105791984B,2019.07.12,2.01411E+12,2014.12.22,深圳TCL新技术有限公司,鲍舰,518052广东省深圳市南山区中山园路1001号TCL国际E城科技大厦D4栋7楼,H04N21/442(2011.01)I;
850,PON网络业务光信号功率的精确调控方法,CN105792033B,2019.07.12,201610250476X,2016.04.20,山东信通电子股份有限公司,张海峰;,255086山东省淄博市高新区柳毅山路18号,H04Q11/00(2006.01)I;
851,一种开机搜索网络的方法、通信处理器及终端设备,CN105792323B,2019.07.12,2.01411E+12,2014.12.23,展讯通信（上海）有限公司,倪金金;,201203上海市浦东新区张江高科技园区祖冲之路2288弄展讯中心1号楼,H04W48/16(2009.01)I
852,用于药物递送的载有芳香族N-杂环的聚碳酸酯,CN105792814B,2019.07.12,2.0148E+12,2014.12.03,国际商业机器公司;,J·M·W·陈;,美国纽约,A61K9/51(2006.01)I;
853,用于促进女性生育力的组合物,CN105792818B,2019.07.12,2.0148E+12,2014.11.13,希格马托制药工业公司,A·维尔马尼;??S·泽雷利,意大利罗马,A61K31/07(2006.01)I;
854,时钟杂散降低技术,CN105793717B,2019.07.12,2.0148E+12,2014.10.21,马维尔国际贸易有限公司,L·罗马诺,巴巴多斯圣米加勒,G01R31/317(2006.01)I
855,在撰写电子邮件的同时文件预览和许可,CN105793840B,2019.07.12,2.0148E+12,2014.11.26,微软技术许可有限责任公司,D·L·小迈尔斯;,美国华盛顿州,G06F17/21(2006.01)I;
856,电化学电池用粘结剂、电化学电池用糊剂、电化学电池用电极的制造方法,CN105794029B,2019.07.12,2.0148E+12,2014.12.01,三井化学株式会社,宫田玄;,日本东京都,H01M4/62(2006.01)I;
857,广播信道管理,CN105794294B,2019.07.12,2.0138E+12,2013.10.31,诺基亚技术有限公司,于玲;??V·范潘;??K·V·奥尔纳曼,芬兰埃斯波,H04W74/08(2006.01)I
858,一种瑶族药浴沐浴露及其制备方法,CN105796447B,2019.07.12,2.0161E+12,2016.05.27,贵州理工学院,徐炳彬;,550003贵州省贵阳市蔡关路1号,A61K8/9789(2017.01)I;
859,一种氟碳金属漆的喷涂方法,CN105797942B,2019.07.12,2.0161E+12,2016.04.06,广东坚美铝型材厂（集团）有限公司,罗士烓;,528222广东省佛山市南海区狮山镇小塘有色金属产业园坚美铝业集团,B05D7/26(2006.01)I;
860,分体式制动液贮存器及其集液罐,CN105799686B,2019.07.12,2.01411E+12,2014.12.29,罗伯特·博世有限公司,王伟,德国斯图加特,B60T17/06(2006.01)I
861,一种采用网络营销的电梯维保综合性管理系统,CN105800410B,2019.07.12,2.0161E+12,2016.04.12,比亦特网络科技(天津)有限公司,曹嘉鑫,300000天津市西青区杨柳青镇柳邑路20号A区,B66B5/00(2006.01)I;??B66B1/34(2006.01)I
862,SMR3B基因在垂体瘤诊治中的应用,CN105803069B,2019.07.12,2.0161E+12,2016.03.31,北京泱深生物信息技术有限公司,宋宏涛;??杨承刚;??石晓峰,100080北京市海淀区善缘街1号立方庭大厦3103室,C12Q1/6886(2018.01)I;
863,水力辅助式套管刮削器,CN105804695B,2019.07.12,2.0161E+12,2016.03.25,中国石油大学（华东）,宫法明;??崔佳,266580山东省青岛市黄岛区长江西路66号中国石油大学（华东）,E21B37/04(2006.01)I;??F03B13/00(2006.01)I
864,多区域测距方法、测距装置及终端,CN105807285B,2019.07.12,2.0161E+12,2016.04.21,深圳市金立通信设备有限公司,黄晓峰,518040广东省深圳市福田区深南大道7028号时代科技大厦东座21楼,G01S17/10(2006.01)I
865,图像显示装置的制造方法,CN105807469B,2019.07.12,2.0161E+12,2013.01.24,迪睿合电子材料有限公司,小川康一;,日本东京都,G02F1/1333(2006.01)I;
866,一种仿生智能机器鱼的控制系统,CN105807761B,2019.07.12,2.01511E+12,2015.09.02,南京乐朋电子科技有限公司,娄保东,210019江苏省南京市建邺区奥体大街69号新城科技大厦01栋4层,G05D1/02(2006.01)I;
867,一种设置评论展示效果的方法和装置,CN105808070B,2019.07.12,2.0161E+12,2016.03.31,广州酷狗计算机科技有限公司,王发靖,510660广东省广州市天河区黄埔大道中315号自编1-17,G06F3/0481(2013.01)I;??G06F3/0484(2013.01)I
868,获取车辆排队长度的方法和装置,CN105809956B,2019.07.12,2.01411E+12,2014.12.31,大唐电信科技股份有限公司,何建伟;,100094北京市海淀区永嘉北路6号5幢,G08G1/01(2006.01)I;??G06K9/00(2006.01)I
869,N型薄膜晶体管的制备方法,CN105810587B,2019.07.12,2.01411E+12,2014.12.31,清华大学;??鸿富锦精密工业（深圳）有限公司,李关红;,100084北京市海淀区清华大学清华-富士康纳米科技研究中心401室,H01L21/336(2006.01)I
870,一种高压直流断路器用混合式供能系统,CN105811569B,2019.07.12,2.01411E+12,2014.12.29,国家电网公司;,贺之渊;,100031北京市西城区西长安街86号,H02J9/06(2006.01)I;??H02J1/10(2006.01)I
871,一种带有过流保护功能的MOSFET驱动电路及其应用方法,CN105811942B,2019.07.12,2.01411E+12,2014.12.30,国家电网公司;,王江波;,100031北京市西城区西长安街86号,H03K17/567(2006.01)I;??H03K17/08(2006.01)I
872,虚拟可扩展本地区域网络中数据传输的设备和方法,CN105812221B,2019.07.12,2.01411E+12,2014.12.31,华为技术有限公司,陈亮,518129广东省深圳市龙岗区坂田华为总部办公楼,H04L12/46(2006.01)I
873,一种拍照的方法及终端,CN105812670B,2019.07.12,2.0161E+12,2016.05.12,珠海市魅族科技有限公司,吴锦伟,519000广东省珠海市科技创新海岸魅族科技楼,H04N5/232(2006.01)I;
874,用于虚拟现实的具有跷跷板结构的大型投影屏幕图像设备,CN105812757B,2019.07.12,2.0161E+12,2016.01.14,崔海龙,崔海龙,韩国首尔,H04N9/31(2006.01)I;
875,一种授课视频压缩、播放方法及压缩、播放装置,CN105812813B,2019.07.12,2.0161E+12,2016.03.21,深圳宸睿科技有限公司,张嘉宸,518000广东省深圳市南山区高新区南区虚拟大学园大楼A408A,H04N19/42(2014.01)I;??H04N21/44(2011.01)I
876,由编码装置和解码装置执行的间预测方法,CN105812817B,2019.07.12,2.0161E+12,2011.11.22,LG电子株式会社,林宰显;,韩国首尔,H04N19/50(2014.01)I;
877,包络跟踪的方法和装置,CN105814792B,2019.07.12,2.0148E+12,2014.11.28,华为技术有限公司,瓦埃勒·高格;??姜虹;??张志刚,518129广东省深圳市龙岗区坂田华为总部办公楼,H03F1/02(2006.01)I;??H04L27/00(2006.01)I
878,控制站点开启的方法和装置,CN105814951B,2019.07.12,2.0148E+12,2014.09.22,华为技术有限公司,黄帆;??庄宏成,518129广东省深圳市龙岗区坂田华为总部办公楼,H04W52/02(2006.01)I
879,一种双壁层生姜挥发油微胶囊的制备方法,CN105815784B,2019.07.12,2.0161E+12,2016.03.25,天津科技大学,王丽霞;,300222天津市河西区大沽南路1038号天津科技大学,A23L33/105(2016.01)I;
880,头皮留置针防护扣罩,CN105816937B,2019.07.12,2.0161E+12,2016.03.13,宝嘉智能科技（南通）有限公司,蒋庆,226100江苏省南通市海门市四甲镇南京路78号,A61M5/158(2006.01)I;??A61M5/44(2006.01)I
881,一种油水分离装置及含有该装置的污油泥分离设备,CN105819546B,2019.07.12,201510609821X,2015.09.22,北京航天试验技术研究所;,路兰卿;,100074北京市丰台区云岗田城中里1号,C02F1/40(2006.01)I;??C02F11/121(2019.01)I
882,一种聚苯胺复合型导电塑料,CN105820499B,2019.07.12,2.0161E+12,2016.05.25,贾涵楠,贾涵楠,325000浙江省温州市瑞安市安阳街道风荷居民区新世纪佳园丹桂苑23幢901室,C08L55/02(2006.01)I;
883,一株高地芽孢杆菌菌剂的制备及应用,CN105820981B,2019.07.12,2.0161E+12,2016.04.27,山东农业大学,石晶盈;,271018山东省泰安市岱宗大街61号,C12N1/20(2006.01)I;
884,AMSH基因突变体及其应用,CN105821062B,2019.07.12,2.0151E+12,2015.01.09,深圳华大基因科技有限公司;,刘少君;,518083广东省深圳市盐田区北山路146号北山工业区综合楼11F-3,C12N15/57(2006.01)I;
885,蒸镀掩模的制造方法及有机半导体元件的制造方法,CN105821374B,2019.07.12,201610206130X,2013.01.11,大日本印刷株式会社,武田利彦;??西村佑行;??小幡胜也,日本东京都,C23C14/04(2006.01)I;??C23C14/24(2006.01)I
886,用于建造风力发电设备的方法和风力发电设备,CN105822507B,2019.07.12,2.0161E+12,2016.01.25,森维安有限责任公司,马克·赛德尔,德国汉堡,F03D13/20(2016.01)I
887,滚动轴承,CN105822673B,2019.07.12,2.0161E+12,2016.01.26,株式会社捷太格特,安田游,日本大阪府,F16C33/38(2006.01)I
888,一种压力气体充装枪,CN105822895B,2019.07.12,2.0161E+12,2016.05.09,廖宜利,廖宜利,519000广东省珠海市香洲区前山巷口三巷50号宏华花园1栋303,F17C5/02(2006.01)I;??F17C13/00(2006.01)I
889,用于机器视觉位姿检测的参照带,CN105823419B,2019.07.12,2.0161E+12,2016.05.11,上海振华重工电气有限公司;,蔡峰;,200125上海市浦东新区东方路3261号,G01B11/00(2006.01)I;??G01B11/02(2006.01)I
890,NTC热敏电阻器响应时间测试装置及测试方法,CN105823576B,2019.07.12,2.0161E+12,2016.05.26,句容市博远电子有限公司,汤成平;,212400江苏省镇江市句容市张庙集镇,G01K15/00(2006.01)I
891,岩体剪切试验设备,CN105823694B,2019.07.12,2.0161E+12,2016.05.04,重庆大学,许江;,400045重庆市沙坪坝区沙正街174号,G01N3/24(2006.01)I;??G01N3/02(2006.01)I
892,一种基于共生式磁轭线圈的感应热像无损检测装置,CN105823797B,2019.07.12,2.0161E+12,2016.03.21,电子科技大学,高斌;??赵健;??田贵云,611731四川省成都市高新区（西区）西源大道2006号,G01N25/72(2006.01)I
893,一种数据存储系统及其存储纠删方法,CN105824721B,2019.07.12,2.0161E+12,2016.03.14,浙江宇视科技有限公司,申屠舒华;??杨春燕;??周斌,310051浙江省杭州市滨江区西兴街道江陵路88号10幢南座1-11层,G06F11/14(2006.01)I
894,ANR信号处理增强,CN105825846B,2019.07.12,2.0161E+12,2010.04.26,伯斯有限公司,R·F·卡雷拉斯;,美国马萨诸塞州,G10K11/178(2006.01)I
895,台阶形基板和具有其的半导体装置,CN105826280B,2019.07.12,2.0151E+12,2015.01.07,晟碟半导体（上海）有限公司,严俊荣;,上海市闵行区江川东路388号,H01L23/31(2006.01)I;
896,旋转电机,CN105827068B,2019.07.12,2.0161E+12,2016.01.21,株式会社电装,林二郎,日本爱知县,H02K9/22(2006.01)I
897,从传送点接收/向终端传送控制信息的方法,CN105827386B,2019.07.12,2.0161E+12,2012.02.10,韩国电子通信研究院,高永舟祚;,韩国大田市,H04L5/00(2006.01)I;
898,一种注册中心升级方法、相关设备及系统,CN105827467B,2019.07.12,2.0161E+12,2016.05.31,华为技术有限公司,刘涛,518129广东省深圳市龙岗区坂田华为总部办公楼,H04L12/24(2006.01)I
