item,name,authorization_notice_id,authorized_announcement_date,filing_id,filing_date,patentee,designer,address,Int.Cl.
2599,一种公铁两用货车牵引连挂装置的牵引板结构,CN209096734U,2019.07.12,2018219210594,2018.11.21,中车眉山车辆有限公司,张超德;,620032四川省眉山市东坡区崇仁镇中车眉山车辆有限公司,B61G1/28(2006.01)I; B61G7/12(2006.01)I
2600,一种公铁两用货车转向架用抗蛇行运动装置,CN209096730U,2019.07.12,2018219210698,2018.11.21,中车眉山车辆有限公司,左世斌;,620032四川省眉山市东坡区崇仁镇中车眉山车辆有限公司,B61F5/22(2006.01)I
2601,电子设备,CN209105233U,2019.07.12,2018219210946,2018.11.21,OPPO广东移动通信有限公司,贾玉虎,523860广东省东莞市长安镇乌沙海滨路18号,H04M1/02(2006.01)I; H04N5/225(2006.01)I
2602,一种恐龙模型的电动摇尾装置,CN209092702U,2019.07.12,2018219213592,2018.11.21,自贡华娱科技有限公司,刘方平,643000四川省自贡市高新区板仓工业园区金川路15号附31号,A63H13/02(2006.01)I; A63H29/22(2006.01)I  
2603,一种基于ES纤维生产用往复机,CN209098960U,2019.07.12,2018219213696,2018.11.21,福建省福地化纤科技有限公司,陈汉钊; 郑荣彬,362200福建省泉州市晋江市经济开发区（五里园）凤盛路6号,D06B1/02(2006.01)I; D06B23/20(2006.01)I
2604,一种具有张力检测功能的软吊牌自动卷绕机,CN209097879U,2019.07.12,2018219214097,2018.11.21,石狮市创意纸塑制品有限公司,陈世清,362700福建省泉州市石狮市宝盖镇鞋城鞋业路109号,B65H23/26(2006.01)I; B65H23/04(2006.01)I
2605,一种工业喷嘴的生产加工设备,CN209095194U,2019.07.12,2018219216266,2018.11.21,山东大拇指喷雾设备有限公司,张宏博,272500山东省济宁市汶上县经济开发区,B24B9/04(2006.01)I; B24B41/00(2006.01)I  
2606,一种具有遮阳功能的儿童电动汽车,CN209092706U,2019.07.12,2018219213215,2018.11.21,邢台特昌车业有限公司,李宏迅,054500河北省邢台市平乡县董家村,A63H17/26(2006.01)I  
2607,一种全轮转向车辆转向梯形调节装置,CN209096814U,2019.07.12,2018219221461,2018.11.21,湖北汽车工业学院,刘成武;,442002湖北省十堰市张湾区车城西路167号,B62D7/14(2006.01)I
2608,一种多功能履带式穿管机,CN209096056U,2019.07.12,2018219223575,2018.11.21,奥菲德（天津）管道科技有限公司,李光远; 李楠,300000天津市北辰区双街镇创富路一号柴楼科技园1号,B29C65/64(2006.01)I;
2609,一种具有除臭功能的生物有机肥发酵装置,CN209098529U,2019.07.12,2018219225814,2018.11.21,酒泉康多生态农业科技发展有限公司,葛亮; 毛德新; 柴再生,735000甘肃省酒泉市肃州区沙河村委会南侧一公里处,C05F17/02(2006.01)I;
2610,用于生产电解电容器的钉接机,CN209103978U,2019.07.12,2018219226037,2018.11.21,东莞市癸科电子有限公司,邓嵘,523000广东省东莞市大朗镇水平村象和路178号,H01G13/00(2013.01)I; H01G13/02(2006.01)I
2611,电解电容器盖板,CN209103972U,2019.07.12,2018219226126,2018.11.21,东莞市癸科电子有限公司,邓嵘,523000广东省东莞市大朗镇水平村象和路178号,H01G9/08(2006.01)I;
2612,电解电容器的封口装置,CN209103979U,2019.07.12,201821922615X,2018.11.21,东莞市癸科电子有限公司,邓嵘,523000广东省东莞市大朗镇水平村象和路178号,H01G13/00(2013.01)I; H01G9/00(2006.01)I
2613,一种气尘屏蔽器,CN209095611U,2019.07.12,201821922654X,2018.11.21,甘肃华兴设备联合维修有限公司,王应平; 赵建华; 宗睿祺,732850甘肃省酒泉市甘肃矿区705地区,B25J21/02(2006.01)I; B66D1/04(2006.01)I
2614,一种手持式甲醛检测仪,CN209102612U,2019.07.12,2018219227909,2018.11.21,南京三合荣光电科技有限公司,王绪平; 叶侠,210000江苏省南京市栖霞区恒泰路8号汇智科技园B1栋10层1008室,G01N21/64(2006.01)I; G01N21/01(2006.01)I
2615,一种电子元器件生产用的钻孔装置,CN209094608U,2019.07.12,2018219230780,2018.11.21,江苏晶利达电子科技有限公司,陈广珍,224000江苏省盐城市大丰区高新技术区五一路1号,B23B41/00(2006.01)I
2616,一种茶叶幼苗培养皿,CN209089629U,2019.07.12,2018219236452,2018.11.21,贵阳学院,刘燕;,550000贵州省贵阳市南明区龙洞堡见龙洞路103号,A01G31/02(2006.01)I
2617,一种便于调节流量的泵阀,CN209100683U,2019.07.12,2018219242487,2018.11.22,奥工阀门有限公司,张深哲;,325000浙江省温州市温州经济技术开发区永强大道香江路3号,F16K3/24(2006.01)I;
2618,一种农学试验用育苗装置,CN209089533U,2019.07.12,2018219243634,2018.11.22,时永刚,时永刚,122000辽宁省朝阳市建平县农业大厦农村合作经济经营管理局,A01G9/16(2006.01)I;
2619,海水自溶开关,CN209102659U,2019.07.12,2018219245216,2018.11.19,上海美多通信设备有限公司,傅必亮; 刘煜; 汪宏琪,200000上海市普陀区怒江北路449弄8号（c区）2号楼,G01N27/07(2006.01)I
2620,一种加厚型轴承,CN209100491U,2019.07.12,2018219246331,2018.11.21,台州龙业轴承有限公司,阮世勇; 陈文平,317523浙江省台州市温岭市泽国镇腾蛟村后仓路北侧,F16C27/04(2006.01)I; F16C33/66(2006.01)I
2621,喷焊光杆,CN209099977U,2019.07.12,2018219247300,2018.11.21,东营博洋石油机械有限公司,王树杰;,257000山东省东营市东营区峨眉山路39号,E21B17/00(2006.01)I
2622,换热板及电池模组,CN209104322U,2019.07.12,2018219249077,2018.11.21,宁德时代新能源科技股份有限公司,戴晓汕; 徐守江; 牟纳斯,352100福建省宁德市蕉城区漳湾镇新港路2号,H01M10/613(2014.01)I;
2623,一种防水雾的监控摄像头,CN209105289U,2019.07.12,2018219251715,2018.11.21,河南俊雅电子科技有限公司,程四心,450000河南省郑州市金水区郑花路99号花半里12号楼4单元27层1083号,H04N5/225(2006.01)I; B08B1/04(2006.01)I
2624,一种遗体低温防腐装置,CN209089794U,2019.07.12,2018219260057,2018.11.22,江西元一制冷设备集团有限公司,刘传棋; 邓兵; 彭欢,331200江西省宜春市樟树市张家山工业园区1号路,A01N1/00(2006.01)I  
2625,一种上料装置及装有该上料装置的超精机,CN209095303U,2019.07.12,2018219263356,2018.11.21,梯伦豪斯机械（上海）有限公司,杨中强,201600上海市松江区江田东路212号7幢,B24B35/00(2006.01)I; B24B41/00(2006.01)I
2626,轮胎支架,CN209096397U,2019.07.12,201821926458X,2018.11.21,青岛宙庆工业设计有限公司,吴燕民; 陈蕾,266111山东省青岛市城阳区裕园七路19号,B60C25/05(2006.01)I
2627,一种高低温自适应阀座,CN209100695U,2019.07.12,2018219268203,2018.11.21,湖北精创机械有限公司,李晖晖,435000湖北省黄石市大冶市高新技术产业园区科技创业服务中心（即科技企业孵化器，位于大冶市开元大道3号）,F16K5/06(2006.01)I
2628,一种便于安装的照明灯,CN209101098U,2019.07.12,2018219270383,2018.11.22,深圳市鸿远微思电子有限公司,赖春梅,518106广东省深圳市宝安区沙井街道沙一西部工业区第18栋三楼,F21S8/00(2006.01)I;
2629,一种多功能光纤接续平台,CN209102951U,2019.07.12,2018219277486,2018.11.22,国网河南省电力公司平顶山供电公司;,刘世磊;,467000河南省平顶山市新华路南段六号院,G02B6/255(2006.01)I
2630,一种挖山药的工具,CN209089420U,2019.07.12,2018219277664,2018.11.22,杨水堂,杨水堂,455000河南省安阳市殷都区安姚公路东路北侧,A01D13/00(2006.01)I; A01D33/08(2006.01)I
2631,一种便于离心泵润滑用润滑设备,CN209100974U,2019.07.12,2018219279161,2018.11.22,西安石油大学,刘晖; 肖红,710065陕西省西安市雁塔区电子二路东段18号,F16N3/04(2006.01)I; F16M3/00(2006.01)I  
2632,径向传感器支架钻孔定位工装,CN209095036U,2019.07.12,2018219279335,2018.11.21,南京宝凯通机械设备有限公司,符传岭; 薛松,211134江苏省南京市江宁区汤山街道上峰社区宁峰路2号,B23Q3/06(2006.01)I  
2633,一种机械密封件抛光装置,CN209095294U,2019.07.12,2018219283896,2018.11.22,涟水创密机械制造有限公司,袁军成,223400江苏省淮安市涟水县高沟镇高杨民营经济产业园,B24B29/02(2006.01)I;
2634,一种轻量化铝机械臂结构,CN209095556U,2019.07.12,2018219286199,2018.11.21,昆山北钜机械有限公司,李双树,215300江苏省苏州市昆山市千灯镇北钜路68号,B25J9/00(2006.01)I;
2635,一种智能感应水嘴,CN209100745U,2019.07.12,2018219287539,2018.11.22,厦门市欧立通电子科技开发有限公司,张松根; 洪加明; 张振国,361000福建省厦门市集美区渡田路155号,F16K31/06(2006.01)I; F16K1/00(2006.01)I
2636,假发支撑架,CN209090137U,2019.07.12,2018219291873,2018.11.22,宽玺国际有限公司,詹大卫,中国台湾台北市中山区林森北路365号5楼,A41G5/00(2006.01)I
2637,一种台式扣压机,CN209094368U,2019.07.12,2018219295253,2018.11.22,湖北理工学院,方林;,435003湖北省黄石市下陆区桂林北路16号,B21D39/00(2006.01)I; B21D37/16(2006.01)I
2638,一种物流生产线的上料装置,CN209097702U,2019.07.12,2018219302543,2018.11.22,河南聚合科技有限公司,王路宽; 王亚涛,450000河南省郑州市金水区宋砦东路15号3号楼西1单元13号,B65G47/82(2006.01)I
2639,一种机械手侧姿取件装置,CN209097724U,2019.07.12,201821930974X,2018.11.22,宁波科伟机器人科技有限公司,欧阳路长; 武孝东; 李企林,315324浙江省宁波市慈溪市周巷镇环城北路168号,B65G47/90(2006.01)I
2640,成品检测用的检测装置,CN209102791U,2019.07.12,2018219309754,2018.11.22,湖北巴鲁夫电子科技有限公司,王燕,441700湖北省襄阳市老河口市光年路东侧富利华纺织公司院内,G01R15/12(2006.01)I  
2641,一种连铸坯氧化铁皮清除装置,CN209095274U,2019.07.12,2018219310944,2018.11.22,河钢股份有限公司承德分公司,杨斌;,067102河北省承德市双滦区滦河镇金融广场A座520,B24B27/033(2006.01)I
2642,一种易安装的广告展示装置,CN209103738U,2019.07.12,2018219311203,2018.11.22,天津初色品牌设计有限公司,李仪学,300000天津市宝坻区挹青路8号,G09F11/16(2006.01)I
2643,一种具有贴附结构的隔热岩棉板,CN209099548U,2019.07.12,2018219324326,2018.11.22,韶关南方阳光节能新材料有限公司,潘保合;,512200广东省韶关市乐昌市乐廊路六公里乐昌产业转移工业园管委会后座二楼99号房,E04B1/80(2006.01)I; E04B1/61(2006.01)I
2644,一种基于气体或液体传递的密封圈装配机械手,CN209094881U,2019.07.12,2018219325051,2018.11.22,魏仕槚,杨四清,311826浙江省绍兴市诸暨市阮市镇绿源村魏家117号,B23P11/02(2006.01)I; B25J11/00(2006.01)I
2645,一种农机设备齿轮箱转轴用组合油封,CN209100643U,2019.07.12,2018219325009,2018.11.22,昆山米卡斯希尔橡塑工业有限公司,程珊,215300江苏省苏州市昆山市周庄镇园区路308号6号房,F16J15/3232(2016.01)I;
2646,一种吸声岩棉材料的贴层设备,CN209096213U,2019.07.12,2018219329828,2018.11.22,韶关南方阳光节能新材料有限公司,潘保合;,512200广东省韶关市乐昌市乐廊路六公里乐昌产业转移工业园管委会后座二楼99号房,B32B37/12(2006.01)I; B32B37/10(2006.01)I
2647,一种芝麻粉碎机的粉碎装置,CN209093570U,2019.07.12,2018219336751,2018.11.22,平舆县慧达农业种植有限公司,杜小刚; 陈战士; 王校玲,463400河南省驻马店市平舆县杨埠镇大湾村委潘庄,B02C19/20(2006.01)I;
2648,一种高性能数据采集处理装置,CN209103307U,2019.07.12,2018219340367,2018.11.22,河南海格经纬信息技术有限公司,周磊,450100河南省郑州市荥阳市中原路与织机路交叉口西北角,G06K7/10(2006.01)I;
2649,一种共鸣盘全自动生产加工系统,CN209094956U,2019.07.12,2018219340992,2018.11.22,宜昌金宝乐器制造有限公司,王军; 黄维; 余桂权,443005湖北省宜昌市经济开发区珠海路1号,B23P23/04(2006.01)I
2650,一种弯折支撑耐压式简易油封,CN209100613U,2019.07.12,2018219344955,2018.11.23,昆山米卡斯希尔橡塑工业有限公司,程珊,215300江苏省苏州市昆山市周庄镇园区路308号6号房,F16H57/029(2012.01)I  
2651,一种便于使用的栅栏式电子连接器,CN209104448U,2019.07.12,2018219348053,2018.11.23,昆山轩诺电子包装材料有限公司,龙枚香,215300江苏省苏州市昆山开发区景王路958号,H01R13/502(2006.01)I;
2652,一种手持式坡口机,CN209095250U,2019.07.12,2018219352063,2018.11.22,湖北理工学院,柯奇;,435003湖北省黄石市下陆区桂林北路16号,B24B23/02(2006.01)I;
2653,一种旋转座覆膜砂模具,CN209094466U,2019.07.12,2018219355555,2018.11.23,禹州市昆仑模具有限公司,陈学超;,461670河南省许昌市禹州市产业集聚区,B22C7/06(2006.01)I;
2654,一种新型滚筒,CN209098698U,2019.07.12,2018219355752,2018.11.22,英诺维尔智能科技（苏州）有限公司,余春,215000江苏省苏州市苏州工业园区东富路8号东景工业坊11号厂房,C12M3/00(2006.01)I; C12M1/00(2006.01)I  
2655,与接触网检修车梯底盘相配合的防侧翻装置,CN209096718U,2019.07.12,2018219360110,2018.11.22,绵阳市世通电气有限公司,闫玉勇; 金焱峰,621000四川省绵阳市涪城区西山南路14号,B61D15/00(2006.01)I; B60M1/28(2006.01)I
2656,一种耐磨易弯曲的抗压型电力电缆,CN209103850U,2019.07.12,2018219360905,2018.11.22,安徽明福电缆有限公司,卢康宁;,242300安徽省宣城市宁国经济技术开发区河沥园区长虹路59号,H01B7/18(2006.01)I;
2657,一种塌落度筒,CN209102721U,2019.07.12,2018219361166,2018.11.22,杭州锦晨建筑特种工程有限公司,朱伟,310012浙江省杭州市西湖区三墩镇东蒋湾78号2幢101室,G01N33/38(2006.01)I  
2658,一种多功能植物观根容器,CN209089508U,2019.07.12,2018219362370,2018.11.22,山东农业工程学院,国淑梅;,250100山东省济南市历城区农干院路866号,A01G9/02(2018.01)I;
2659,带隧道衬砌限界检测功能的防水布台车,CN209100058U,2019.07.12,2018219369543,2018.11.23,成都科利特机械制造有限公司,余波; 陈云,610015四川省成都市金牛区北三环一段华侨城创想中心B座12楼15号,E21D11/38(2006.01)I; E21D11/40(2006.01)I
2660,一种辅助汽车LED照明灯体散热及优化风扇进风的结构,CN209101212U,2019.07.12,2018219376848,2018.11.26,佛山市鼎易南铧科技有限公司,余健安,528225广东省佛山市南海区狮山镇罗村孝贤路2号3栋4楼,F21S45/43(2018.01)I;
2661,一种收费岛侧壁清洗机,CN209099257U,2019.07.12,2018219383019,2018.11.22,河南省许平南高速公路有限责任公司,姚亮,450003河南省郑州市金水区农业路东41号A座二十层二十一层,E01H1/02(2006.01)I
2662,一种气路对接机构,CN209094923U,2019.07.12,2018219387999,2018.11.22,北京奇步自动化控制设备有限公司,孙承志; 王超,102606北京市大兴区采育镇辛庄营村委会西北1500米,B23P19/027(2006.01)I
2663,一种用于拉丝机的送料架,CN209094214U,2019.07.12,2018219390597,2018.11.23,广东金铭泰电缆实业有限公司,孙练兵,523175广东省东莞市道滘镇厚德村上梁州四横路8号,B21C47/28(2006.01)I  
2664,一种铜线拉丝机的收线切割装置,CN209094212U,2019.07.12,201821939134X,2018.11.23,广东金铭泰电缆实业有限公司,廖川中,523175广东省东莞市道滘镇厚德村上梁州四横路8号,B21C47/02(2006.01)I; B21F11/00(2006.01)I  
2665,一种新型小球藻培养装置,CN209098664U,2019.07.12,2018219392111,2018.11.23,江苏省农业科学院宿迁农科所,覃宝利;,223800江苏省宿迁市宿豫区环城北路16号,C12M1/00(2006.01)I;
2666,一种机器人打磨快速切换装置,CN209095574U,2019.07.12,2018219407899,2018.11.23,河南聚合科技有限公司,王路宽; 邓均友; 王亚涛,450000河南省郑州市金水区宋砦东路15号3号楼西1单元13号,B25J11/00(2006.01)I; B24B41/04(2006.01)I
2667,一种砂浆导热系数检测的试块模具,CN209102484U,2019.07.12,201821940924X,2018.11.23,马鞍山十七冶工程科技有限责任公司,周杨;,243061安徽省马鞍山市雨山区天门大道中段528号,G01N1/28(2006.01)I
2668,质量流量计用热夹套,CN209102172U,2019.07.12,2018219410656,2018.11.23,福标测量仪表（上海）有限公司,王荣杰,201802上海市嘉定区胜辛南路500号10幢1185室,G01F15/10(2006.01)I
2669,折叠悬挂式测量仪器支架,CN209100964U,2019.07.12,2018219420573,2018.11.23,邢道坤,邢道坤,430070湖北省武汉市洪山区狮子山北路77号35栋1单元13楼1304室,F16M13/02(2006.01)I
2670,一种具有防腐蚀功能的加强型钢塑双平中空壁管,CN209100805U,2019.07.12,2018219420978,2018.11.23,重庆渝润新型管业有限公司,兰祥云,400000重庆市南岸区鸡冠石镇石龙村朱家冲社,F16L9/14(2006.01)I; F16L58/00(2006.01)I  
2671,一种橡胶轮胎检测装置,CN209102394U,2019.07.12,2018219421148,2018.11.23,上海必通检测技术有限公司,徐尚,201612上海市浦东新区万祥镇宏祥北路83弄1-42号20幢118室,G01M17/02(2006.01)I
2672,一种膜透式农田土壤剖面气体采集装置,CN209102477U,2019.07.12,2018219426781,2018.11.23,内蒙古农业大学,温馨;,010010内蒙古自治区呼和浩特市赛罕区邵乌达路306号,G01N1/24(2006.01)I
2673,一种便于安装和拆卸卷筒的ES纤维卷取装置,CN209097828U,2019.07.12,2018219427229,2018.11.23,福建省福地化纤科技有限公司,陈汉钊; 郑荣彬,362200福建省泉州市晋江市经济开发区（五里园）凤盛路6号,B65H18/02(2006.01)I; B65H19/30(2006.01)I
2674,一种新型多功能速热电暖器,CN209101395U,2019.07.12,201821942086X,2018.11.23,河北虹强采暖设备有限公司,张伟,053200河北省衡水市冀州区工业园区永兴东路,F24D13/02(2006.01)I  
2675,田径训练摸高器,CN209092598U,2019.07.12,2018219429243,2018.11.23,红河学院,高翔,661400云南省红河哈尼族彝族自治州蒙自市东郊,A63B5/16(2006.01)I; A63B71/06(2006.01)I
2676,一种煤矿采煤用牵引车辅送轨道铺设装置,CN209099082U,2019.07.12,2018219431440,2018.11.23,王利;,王利;,727307陕西省延安市黄陵县店头镇红石岩监狱煤矿,E01B29/16(2006.01)I
2677,一种农业种植用农药喷洒装置,CN209089778U,2019.07.12,2018219434241,2018.11.23,丛迎新,丛迎新,122000辽宁省朝阳市建平县沙海镇农业服务站,A01M7/00(2006.01)I
2678,一种高压油管中间体供料装置,CN209094821U,2019.07.12,2018219434701,2018.11.23,济宁耀坤机械有限公司,张广奇;,272000山东省济宁市高新区崇文大道原第九工业园,B23K37/00(2006.01)I
2679,一种田径助跳板装置,CN209092595U,2019.07.12,2018219439103,2018.11.23,红河学院,高翔,661400云南省红河哈尼族彝族自治州蒙自市东郊,A63B5/08(2006.01)I; A63B5/16(2006.01)I
2680,一种门栓覆膜砂模具,CN209094467U,2019.07.12,2018219439705,2018.11.23,禹州市昆仑模具有限公司,王军现;,461670河南省许昌市禹州市产业集聚区,B22C7/06(2006.01)I
2681,一种弓形弯折小型化对数周期天线,CN209104356U,2019.07.12,2018219441230,2018.11.23,云南大学,杨晶晶;,650091云南省昆明市翠湖北路2号,H01Q1/38(2006.01)I; H01Q1/50(2006.01)I
2682,一种火电厂汽轮机气缸顶起装置,CN209100099U,2019.07.12,2018219443950,2018.11.24,孙士杰,孙士杰; 李平方; 刘波,273500山东省济宁市邹城市宏河路世纪花苑西100米办公楼205室,F01D25/28(2006.01)I  
2683,一种架空乘人装置吊椅自动存储分发集中控制系统,CN209096711U,2019.07.12,2018219446997,2018.11.24,枣庄学院; 山东威斯特诺机电科技有限公司,孙正;,277160山东省枣庄市市中区北安西路,B61B12/00(2006.01)I; B61B12/02(2006.01)I
2684,一种可伸展合唱台,CN209099827U,2019.07.12,2018219450371,2018.11.24,陈丽珍,陈丽珍,325000浙江省温州市瓯海区云泰锦园12幢1103室,E04H3/28(2006.01)I  
2685,一种农业种植用松土装置,CN209089353U,2019.07.12,2018219434097,2018.11.23,丛迎新; 张清源,丛迎新; 张清源,122000辽宁省朝阳市建平县沙海镇农业服务站,A01B33/10(2006.01)I
2686,一种液体药剂罐装机构,CN209098166U,2019.07.12,2018219454442,2018.11.24,河南省越人生物科技有限公司,王多思;,450000河南省郑州市航空港区迎宾路南侧商务局2楼,B67C3/24(2006.01)I; B67C3/26(2006.01)I
2687,一种湖泊河道自然水体修复设备,CN209098278U,2019.07.12,2018219457370,2018.11.25,四川弘宁建设工程有限公司,徐兴年,610000四川省成都市武侯区晋吉南路59、117号1栋2单元10层1005号,C02F1/50(2006.01)I;
2688,一种智慧节能照明装置,CN209101153U,2019.07.12,2018219461272,2018.11.25,南京船山机电工程有限公司,王娟; 秦棠骁; 邓帆,210000江苏省南京市秦淮区紫金城21幢106室,F21S8/08(2006.01)I;
2689,一种废弃物环保收集箱,CN209097491U,2019.07.12,2018219463140,2018.11.25,谢智慧,谢智慧; 王丹,255000山东省淄博市张店区共青团西路54号,B65F1/14(2006.01)I; B65F1/00(2006.01)I  
2690,静涡旋盘组件和涡旋压缩机,CN209100259U,2019.07.12,2018219467989,2018.11.23,珠海格力节能环保制冷技术研究中心有限公司,李海港;,519000广东省珠海市前山金鸡路789号科技楼,F04C18/02(2006.01)I;
2691,一种滑板支架打磨设备,CN209095237U,2019.07.12,2018219468835,2018.11.26,东莞市瑞迅五金电器科技有限公司,蒋泽忠,523000广东省东莞市高埗镇冼沙村二下坊新村416号一楼,B24B21/00(2006.01)I;
2692,便携式检修工具,CN209097966U,2019.07.12,2018219474484,2018.11.23,国网江苏省电力有限公司宝应县供电分公司;,蒋俊;,225800江苏省扬州市宝应县叶挺东路288号,B65H75/42(2006.01)I; B65H75/44(2006.01)I
2693,一种焊接钢管的压弯设备,CN209094255U,2019.07.12,201821947782X,2018.11.23,温州市浩特钢业有限公司,孙福文,325000浙江省温州市经济技术开发区滨海园区B502小区,B21D5/14(2006.01)I
2694,照明器具,CN209101218U,2019.07.12,2018219478860,2018.11.23,小泉照明株式会社,富田拓未,日本大阪府大阪市,F21V7/00(2006.01)I;
2695,一种称重给煤机刮板装置,CN209097554U,2019.07.12,2018219480095,2018.11.23,安徽晋煤中能化工股份有限公司,童维风;,236000安徽省阜阳市临泉县临化路2号,B65G19/22(2006.01)I
2696,一种光伏用云端数据采集器,CN209105465U,2019.07.12,2018219491850,2018.11.26,深圳市拓新电气有限公司,欧江; 程立,518000广东省深圳市宝安区新安街道49区河东商业城华创达文化科技产业园11栋(A座)2-6楼403室,H04W4/38(2018.01)I; H04L29/08(2006.01)I
2697,汽车接线端子,CN209104425U,2019.07.12,201821949236X,2018.11.23,厦门瑞祺工贸有限公司,谢宗活;,361000福建省厦门市同安区城南工业区霞金路9号B幢厂房,H01R13/15(2006.01)I;
2698,一种平面压痕切线机,CN209095745U,2019.07.12,2018219498760,2018.11.24,杭州多丽彩印有限公司,马亦飞,311200浙江省杭州市萧山区新街街道红垦农场三号桥,B26F1/38(2006.01)I;
2699,一种便于分离的硅胶模具,CN209095818U,2019.07.12,2018219499091,2018.11.26,上海六普模具科技有限公司,张泽民;,200000上海市金山区朱行镇朱卫路58号3号楼114室,B29C33/04(2006.01)I; B29C33/50(2006.01)I
2700,一种适用于多种材料的五轴龙门加工用定位装置,CN209095038U,2019.07.12,2018219495940,2018.11.26,上海六普模具科技有限公司,张泽民; 许中海; 曹娜,200000上海市金山区朱行镇朱卫路58号3号楼114室,B23Q3/06(2006.01)I
2701,一种永磁直流无刷电机骨架结构,CN209104926U,2019.07.12,2018219501284,2018.11.26,成都富临精工电子电器科技有限公司,向明朗;,610101四川省成都市龙泉驿区成龙大道二段888号8栋3层1号,H02K3/46(2006.01)I; H02K3/52(2006.01)I
2702,一种永磁直流无刷电机定子结构,CN209104909U,2019.07.12,2018219501570,2018.11.26,成都富临精工电子电器科技有限公司,向明朗;,610101四川省成都市龙泉驿区成龙大道二段888号8栋3层1号,H02K1/18(2006.01)I; H02K1/12(2006.01)I
2703,一种电子水泵转子组件防窜动结构,CN209104911U,2019.07.12,2018219501867,2018.11.26,成都富临精工电子电器科技有限公司,向明朗;,610101四川省成都市龙泉驿区成龙大道二段888号8栋3层1号,H02K1/22(2006.01)I;
2704,一种自动化精冲模具,CN209094352U,2019.07.12,2018219510762,2018.11.23,竹田（无锡）汽配制造有限公司,梅光辉; 郭雄,214142江苏省无锡市新区硕放工业集中区五期A14、A17地块厂房,B21D37/10(2006.01)I; B21D37/12(2006.01)I
2705,一种焊接定位夹紧工装设备,CN209094867U,2019.07.12,2018219512429,2018.11.23,竹田（无锡）汽配制造有限公司,梅光辉; 陈捷,214142江苏省无锡市新区硕放工业集中区五期A14、A17地块厂房,B23K37/04(2006.01)I
2706,一种收缩式闸门结构,CN209099321U,2019.07.12,201821951360X,2018.11.26,山东农业大学,岳宗迪; 王春堂,271000山东省泰安市泰山区岱宗大街61号,E02B7/20(2006.01)I
2707,一种多基布玻璃纤维针刺毡,CN209096148U,2019.07.12,2018219514477,2018.11.26,江苏鑫鸿运滤料有限公司,何健; 张金运; 何晓虹,224400江苏省盐城市阜宁县新沟镇泽新大道8号(U),B32B3/24(2006.01)I;
2708,一种含油废水深度处理装置,CN209098465U,2019.07.12,2018219524110,2018.11.26,贵州省创伟道环境科技有限公司,陈其美;,550018贵州省贵阳市都匀路89号金利大厦写字楼及商铺A幢1单元15层12号,C02F9/14(2006.01)I
2709,一种具有冷却机构的传输辊,CN209097618U,2019.07.12,2018219529631,2018.11.26,瑨祥（宜昌）机电设备有限公司,陈光伟,443000湖北省宜昌市点军区谭家河村,B65G39/09(2006.01)I; B65G39/02(2006.01)I
2710,一种船舶检修用支撑装置,CN209096932U,2019.07.12,201821953544X,2018.11.26,日照古工船舶服务有限公司,古连文,276800山东省日照市经济技术开发区深圳路东段,B63B9/00(2006.01)I; B63C5/02(2006.01)I  
2711,基于双缸双储液器的空调与传热装置相结合的室内温控系统,CN209101600U,2019.07.12,2018219540429,2018.11.26,四川长虹空调有限公司; 四川佳港科技有限公司,李越峰; 张娣; 袁竹,621000四川省绵阳高新区绵兴东路35号,F25B13/00(2006.01)I;
2712,一种铜冶炼溜槽,CN209101820U,2019.07.12,2018219543075,2018.11.26,山东祥瑞铜材有限公司,张勇;,252327山东省聊城市阳谷县石佛镇祥光路1号,F27D3/15(2006.01)I
2713,一种便于安装可移动式具有光照强度感应的夜灯,CN209101074U,2019.07.12,2018219544487,2018.11.26,鸿然智能科技（珠海）有限公司,罗异斌,519000广东省珠海市珠澳跨境工业区西环路704号2栋保盛大厦5楼501室,F21S6/00(2006.01)I;
2714,一种用于桥梁结构件打孔的胎具,CN209094623U,2019.07.12,2018219553058,2018.11.26,中铁七局集团第三工程有限公司,范中兵;,陕西省西安市浐灞生态区广安路2899号,B23B47/28(2006.01)I; B23Q3/06(2006.01)I
2715,一种适用于养鸡场粪便的烘干装置,CN209101748U,2019.07.12,2018219562112,2018.11.26,山东百日鸡家禽育种有限公司,唐辉; 王文文; 张浩,272000山东省济宁市任城区唐口街道范李庄村,F26B17/04(2006.01)I;
2716,一种手持机充电宝,CN209104838U,2019.07.12,2018219562875,2018.11.26,吉林省稳拓通讯网络有限公司,钱震; 陈光,130000吉林省长春市经济开发区中意国际B座831室,H02J7/00(2006.01)I  
2717,一种防滚动电力线缆盘,CN209097960U,2019.07.12,2018219564673,2018.11.26,国网河南省电力公司社旗县供电公司,王伟;,473300河南省南阳市社旗县赊店镇红旗路西段,B65H75/18(2006.01)I; B65H75/14(2006.01)I
2718,一种电控阀,CN209100702U,2019.07.12,2018219572222,2018.11.26,赛默（厦门）智能科技有限公司,陈金贵; 陈昊; 洪江山,361000福建省厦门市火炬高新区(翔安)产业区翔星路88号台湾科技企业育成中心W905C室,F16K11/087(2006.01)I;
2719,霍尔流量计,CN209102157U,2019.07.12,2018219575540,2018.11.26,宁波佳音机电科技股份有限公司,吴佳宝; 赵建江,315408浙江省宁波市余姚市兰江街道肖东工业园区,G01F1/58(2006.01)I
